t,temperature,wind_speed,wind_gust_speed,rain_level,average_flow
2019-12-10T15:00:00+00:00,7.1,14.0,42.0,0.0,959.7
2019-12-10T16:00:00+00:00,6.8,15.0,40.0,0.0,950.8
2019-12-10T17:00:00+00:00,6.8,16.0,37.0,0.0,1009.1
2019-12-10T18:00:00+00:00,6.8,14.0,46.0,0.0,1066.0
2019-12-10T19:00:00+00:00,6.8,17.0,43.0,0.0,985.0
2019-12-10T20:00:00+00:00,6.6,16.0,45.0,0.0,815.4
2019-12-10T21:00:00+00:00,6.8,15.0,42.0,0.0,722.7
2019-12-10T22:00:00+00:00,7.0,11.0,40.0,0.0,663.1
2019-12-10T23:00:00+00:00,7.1,13.0,36.0,0.0,471.2
2019-12-11T00:00:00+00:00,6.7,14.0,38.0,0.0,269.2
2019-12-11T01:00:00+00:00,7.0,12.0,32.0,0.0,176.9
2019-12-11T02:00:00+00:00,7.2,15.0,35.0,0.0,134.3
2019-12-11T03:00:00+00:00,7.0,10.0,38.0,0.0,189.6
2019-12-11T04:00:00+00:00,6.9,8.0,25.0,0.8,456.8
2019-12-11T05:00:00+00:00,6.8,11.0,23.0,0.4,779.8
2019-12-11T06:00:00+00:00,7.0,6.0,27.0,1.0,935.8
2019-12-11T07:00:00+00:00,7.0,6.0,17.0,0.4,978.2
2019-12-11T08:00:00+00:00,6.9,7.0,13.0,0.2,989.2
2019-12-11T09:00:00+00:00,7.1,8.0,16.0,0.0,961.0
2019-12-11T10:00:00+00:00,7.6,10.0,26.0,0.0,971.9
2019-12-11T11:00:00+00:00,7.9,10.0,25.0,0.0,1034.3
2019-12-11T12:00:00+00:00,8.2,12.0,26.0,0.0,1050.4
2019-12-11T13:00:00+00:00,8.4,12.0,35.0,0.0,1053.9
2019-12-11T14:00:00+00:00,8.2,13.0,32.0,0.0,1038.3
2019-12-11T15:00:00+00:00,7.8,14.0,32.0,0.0,998.3
2019-12-11T16:00:00+00:00,7.4,17.0,35.0,0.0,957.4
2019-12-11T17:00:00+00:00,7.2,12.0,26.0,0.0,979.4
2019-12-11T18:00:00+00:00,7.0,11.0,28.0,0.0,1015.1
2019-12-11T19:00:00+00:00,6.6,13.0,34.0,0.0,999.0
2019-12-11T20:00:00+00:00,6.1,12.0,29.0,0.0,880.2
2019-12-11T21:00:00+00:00,6.3,12.0,27.0,0.0,751.5
2019-12-11T22:00:00+00:00,5.8,14.0,24.0,0.4,776.4
2019-12-11T23:00:00+00:00,5.4,12.0,28.0,0.0,593.6
2019-12-12T00:00:00+00:00,5.3,12.0,33.0,0.0,343.3
2019-12-12T01:00:00+00:00,4.7,19.0,44.0,0.0,222.3
2019-12-12T02:00:00+00:00,4.4,14.0,36.0,0.0,165.4
2019-12-12T03:00:00+00:00,3.9,12.0,35.0,0.0,215.7
2019-12-12T04:00:00+00:00,3.4,8.0,30.0,0.0,481.4
2019-12-12T05:00:00+00:00,2.8,8.0,23.0,0.0,808.9
2019-12-12T06:00:00+00:00,2.5,12.0,23.0,0.0,946.1
2019-12-12T07:00:00+00:00,2.7,13.0,29.0,0.0,1013.5
2019-12-12T08:00:00+00:00,2.9,13.0,33.0,0.0,1031.5
2019-12-12T09:00:00+00:00,3.0,16.0,35.0,0.0,965.2
2019-12-12T10:00:00+00:00,3.5,13.0,39.0,0.0,981.2
2019-12-12T11:00:00+00:00,4.1,17.0,38.0,0.0,990.5
2019-12-12T12:00:00+00:00,4.6,21.0,46.0,0.6,997.2
2019-12-12T13:00:00+00:00,5.0,23.0,47.0,0.2,1001.7
2019-12-12T14:00:00+00:00,5.4,21.0,46.0,0.2,992.3
2019-12-12T15:00:00+00:00,6.0,21.0,50.0,0.0,916.3
2019-12-12T16:00:00+00:00,6.5,21.0,46.0,0.2,848.7
2019-12-12T17:00:00+00:00,6.5,21.0,50.0,2.2,863.7
2019-12-12T18:00:00+00:00,6.5,21.0,48.0,3.0,926.2
2019-12-12T19:00:00+00:00,6.4,16.0,45.0,1.1,955.9
2019-12-12T20:00:00+00:00,6.5,11.0,34.0,0.2,896.6
2019-12-12T21:00:00+00:00,6.9,10.0,29.0,0.0,792.4
2019-12-12T22:00:00+00:00,7.5,13.0,30.0,0.0,763.4
2019-12-12T23:00:00+00:00,7.6,15.0,32.0,0.0,624.5
2019-12-13T00:00:00+00:00,7.9,17.0,34.0,0.6,425.4
2019-12-13T01:00:00+00:00,8.2,18.0,39.0,3.0,300.3
2019-12-13T02:00:00+00:00,8.5,15.0,44.0,0.8,207.1
2019-12-13T03:00:00+00:00,8.4,22.0,50.0,0.4,246.1
2019-12-13T04:00:00+00:00,7.7,19.0,54.0,1.4,491.8
2019-12-13T05:00:00+00:00,7.5,15.0,51.0,0.0,780.3
2019-12-13T06:00:00+00:00,7.2,18.0,60.0,0.4,912.2
2019-12-13T07:00:00+00:00,6.5,25.0,73.0,0.6,982.7
2019-12-13T08:00:00+00:00,5.9,16.0,75.0,0.2,983.2
2019-12-13T09:00:00+00:00,6.5,26.0,59.0,0.4,950.0
2019-12-13T10:00:00+00:00,6.8,23.0,67.0,0.0,978.1
2019-12-13T11:00:00+00:00,8.3,22.0,64.0,0.0,1045.6
2019-12-13T12:00:00+00:00,9.0,25.0,62.0,0.0,1035.5
2019-12-13T13:00:00+00:00,9.1,30.0,85.0,0.0,1024.8
2019-12-13T14:00:00+00:00,9.0,22.0,54.0,0.0,1009.3
2019-12-13T15:00:00+00:00,8.6,20.0,52.0,0.0,981.9
2019-12-13T16:00:00+00:00,8.2,17.0,55.0,0.0,950.2
2019-12-13T17:00:00+00:00,7.0,13.0,38.0,0.0,974.5
2019-12-13T18:00:00+00:00,7.5,19.0,48.0,0.0,1027.9
2019-12-13T19:00:00+00:00,7.5,13.0,41.0,0.0,999.7
2019-12-13T20:00:00+00:00,7.3,14.0,38.0,0.0,928.7
2019-12-13T21:00:00+00:00,7.1,14.0,40.0,0.0,861.1
2019-12-13T22:00:00+00:00,7.1,16.0,38.0,0.4,839.6
2019-12-13T23:00:00+00:00,7.8,21.0,53.0,0.2,741.2
2019-12-14T00:00:00+00:00,9.6,13.0,57.0,0.0,577.1
2019-12-14T01:00:00+00:00,11.0,27.0,58.0,0.4,455.1
2019-12-14T02:00:00+00:00,11.9,35.0,84.0,0.2,322.0
2019-12-14T03:00:00+00:00,11.1,28.0,79.0,0.0,294.5
2019-12-14T04:00:00+00:00,9.9,25.0,82.0,0.0,360.8
2019-12-14T05:00:00+00:00,9.4,24.0,58.0,0.0,477.1
2019-12-14T06:00:00+00:00,9.4,21.0,66.0,0.0,618.1
2019-12-14T07:00:00+00:00,8.8,19.0,62.0,0.0,808.9
2019-12-14T08:00:00+00:00,8.7,17.0,54.0,0.0,953.6
2019-12-14T09:00:00+00:00,8.8,19.0,45.0,0.0,1012.7
2019-12-14T10:00:00+00:00,9.4,23.0,54.0,0.0,1042.7
2019-12-14T11:00:00+00:00,9.6,14.0,48.0,0.0,1061.4
2019-12-14T12:00:00+00:00,10.5,22.0,54.0,0.0,1033.0
2019-12-14T13:00:00+00:00,10.6,14.0,62.0,0.0,1026.2
2019-12-14T14:00:00+00:00,11.0,19.0,54.0,0.0,1035.6
2019-12-14T15:00:00+00:00,10.6,17.0,50.0,0.0,1029.1
2019-12-14T16:00:00+00:00,10.2,17.0,45.0,0.0,1017.3
2019-12-14T17:00:00+00:00,9.3,10.0,36.0,0.0,1021.9
2019-12-14T18:00:00+00:00,8.6,8.0,22.0,0.0,1006.2
2019-12-14T19:00:00+00:00,8.2,7.0,17.0,0.0,1006.7
2019-12-14T20:00:00+00:00,8.3,11.0,27.0,0.0,941.9
2019-12-14T21:00:00+00:00,9.0,15.0,33.0,0.0,869.0
2019-12-14T22:00:00+00:00,9.4,14.0,38.0,0.0,869.7
2019-12-14T23:00:00+00:00,10.4,30.0,58.0,0.8,845.3
2019-12-15T00:00:00+00:00,10.3,23.0,63.0,0.4,743.5
2019-12-15T01:00:00+00:00,10.4,27.0,69.0,0.4,567.3
2019-12-15T02:00:00+00:00,10.9,28.0,67.0,0.0,381.8
2019-12-15T03:00:00+00:00,11.1,22.0,65.0,0.0,306.9
2019-12-15T04:00:00+00:00,11.2,24.0,57.0,0.0,316.0
2019-12-15T05:00:00+00:00,10.3,22.0,59.0,0.6,355.6
2019-12-15T06:00:00+00:00,9.7,17.0,41.0,0.0,395.4
2019-12-15T07:00:00+00:00,9.2,18.0,39.0,0.0,530.5
2019-12-15T08:00:00+00:00,9.0,18.0,42.0,0.0,748.1
2019-12-15T09:00:00+00:00,8.8,13.0,35.0,0.0,908.1
2019-12-15T10:00:00+00:00,9.0,11.0,32.0,0.0,1001.9
2019-12-15T11:00:00+00:00,9.5,10.0,26.0,0.0,1059.3
2019-12-15T12:00:00+00:00,10.0,11.0,32.0,0.0,1037.4
2019-12-15T13:00:00+00:00,10.4,14.0,29.0,0.0,1032.2
2019-12-15T14:00:00+00:00,10.5,13.0,35.0,0.0,1043.7
2019-12-15T15:00:00+00:00,10.1,10.0,31.0,0.0,1041.0
2019-12-15T16:00:00+00:00,9.4,8.0,22.0,0.0,997.0
2019-12-15T17:00:00+00:00,8.2,6.0,14.0,0.0,985.4
2019-12-15T18:00:00+00:00,8.2,6.0,16.0,0.0,976.1
2019-12-15T19:00:00+00:00,8.5,8.0,17.0,0.0,943.1
2019-12-15T20:00:00+00:00,8.6,6.0,17.0,0.0,894.3
2019-12-15T21:00:00+00:00,9.0,8.0,19.0,0.0,804.6
2019-12-15T22:00:00+00:00,9.2,8.0,17.0,0.0,646.5
2019-12-15T23:00:00+00:00,9.4,13.0,26.0,0.0,416.2
2019-12-16T00:00:00+00:00,9.3,11.0,31.0,0.0,237.9
2019-12-16T01:00:00+00:00,9.0,12.0,26.0,0.0,155.1
2019-12-16T02:00:00+00:00,8.7,12.0,28.0,0.0,119.9
2019-12-16T03:00:00+00:00,8.6,11.0,26.0,0.0,183.2
2019-12-16T04:00:00+00:00,8.6,10.0,18.0,0.6,462.6
2019-12-16T05:00:00+00:00,8.7,4.0,27.0,1.6,762.1
2019-12-16T06:00:00+00:00,8.8,6.0,17.0,2.4,917.3
2019-12-16T07:00:00+00:00,9.0,7.0,19.0,1.7,944.0
2019-12-16T08:00:00+00:00,9.3,10.0,21.0,1.6,953.0
2019-12-16T09:00:00+00:00,9.5,6.0,21.0,1.0,916.5
2019-12-16T10:00:00+00:00,9.7,9.0,18.0,0.0,966.7
2019-12-16T11:00:00+00:00,9.9,10.0,19.0,0.0,1008.9
2019-12-16T12:00:00+00:00,10.4,10.0,17.0,0.0,1004.4
2019-12-16T13:00:00+00:00,10.6,6.0,19.0,0.0,1022.9
2019-12-16T14:00:00+00:00,11.0,8.0,18.0,0.0,1005.2
2019-12-16T15:00:00+00:00,10.6,7.0,20.0,0.0,3638.1
2019-12-16T16:00:00+00:00,9.9,7.0,17.0,0.0,957.8
2019-12-16T17:00:00+00:00,9.9,6.0,20.0,0.0,1000.9
2019-12-16T18:00:00+00:00,9.5,5.0,15.0,0.0,1040.6
2019-12-16T19:00:00+00:00,9.2,8.0,14.0,0.2,1001.9
2019-12-16T20:00:00+00:00,9.2,10.0,20.0,0.0,837.5
2019-12-16T21:00:00+00:00,9.1,10.0,17.0,0.0,729.1
2019-12-16T22:00:00+00:00,9.0,9.0,19.0,0.0,664.5
2019-12-16T23:00:00+00:00,9.0,11.0,19.0,0.0,469.5
2019-12-17T00:00:00+00:00,9.3,9.0,21.0,0.0,264.2
2019-12-17T01:00:00+00:00,9.7,9.0,17.0,0.0,175.7
2019-12-17T02:00:00+00:00,9.7,9.0,17.0,0.0,139.7
2019-12-17T03:00:00+00:00,9.9,9.0,17.0,0.0,209.6
2019-12-17T04:00:00+00:00,10.3,10.0,21.0,0.0,519.9
2019-12-17T05:00:00+00:00,10.7,11.0,24.0,0.0,790.1
2019-12-17T06:00:00+00:00,10.8,10.0,20.0,0.0,940.5
2019-12-17T07:00:00+00:00,11.0,10.0,22.0,0.0,1002.7
2019-12-17T08:00:00+00:00,11.6,10.0,24.0,0.0,1025.1
2019-12-17T09:00:00+00:00,,,,,981.9
2019-12-17T10:00:00+00:00,13.3,12.0,24.0,0.2,1002.6
2019-12-17T11:00:00+00:00,14.2,11.0,37.0,,993.9
2019-12-17T12:00:00+00:00,14.7,12.0,33.0,0.0,979.9
2019-12-17T13:00:00+00:00,15.3,14.0,35.0,0.0,994.3
2019-12-17T14:00:00+00:00,14.8,18.0,46.0,0.0,992.1
2019-12-17T15:00:00+00:00,14.2,14.0,32.0,0.0,978.8
2019-12-17T16:00:00+00:00,13.5,11.0,33.0,0.0,947.9
2019-12-17T17:00:00+00:00,12.0,12.0,36.0,0.0,1038.0
2019-12-17T18:00:00+00:00,10.4,10.0,30.0,0.0,1063.7
2019-12-17T19:00:00+00:00,9.8,12.0,28.0,0.0,1001.6
2019-12-17T20:00:00+00:00,9.4,7.0,27.0,0.0,820.9
2019-12-17T21:00:00+00:00,9.2,10.0,21.0,0.0,732.9
2019-12-17T22:00:00+00:00,9.0,8.0,28.0,0.0,704.2
2019-12-17T23:00:00+00:00,8.6,6.0,14.0,0.0,522.0
2019-12-18T00:00:00+00:00,8.1,16.0,29.0,0.0,307.8
2019-12-18T01:00:00+00:00,7.8,8.0,25.0,0.0,202.1
2019-12-18T02:00:00+00:00,7.7,10.0,24.0,0.0,151.2
2019-12-18T03:00:00+00:00,7.5,10.0,23.0,0.0,211.1
2019-12-18T04:00:00+00:00,7.2,7.0,25.0,0.0,488.2
2019-12-18T05:00:00+00:00,6.6,6.0,18.0,0.0,792.3
2019-12-18T06:00:00+00:00,5.8,5.0,15.0,0.0,948.1
2019-12-18T07:00:00+00:00,5.7,8.0,15.0,0.0,1010.9
2019-12-18T08:00:00+00:00,6.1,10.0,19.0,0.0,1018.6
2019-12-18T09:00:00+00:00,6.3,9.0,22.0,0.0,996.0
2019-12-18T10:00:00+00:00,7.5,6.0,21.0,0.0,999.2
2019-12-18T11:00:00+00:00,8.6,8.0,18.0,0.0,1043.9
2019-12-18T12:00:00+00:00,9.9,8.0,24.0,0.0,1035.9
2019-12-18T13:00:00+00:00,11.3,15.0,31.0,0.0,1036.1
2019-12-18T14:00:00+00:00,10.9,10.0,33.0,0.0,1022.2
2019-12-18T15:00:00+00:00,11.0,11.0,26.0,0.0,970.3
2019-12-18T16:00:00+00:00,10.5,12.0,25.0,0.0,905.6
2019-12-18T17:00:00+00:00,10.0,8.0,23.0,0.0,932.2
2019-12-18T18:00:00+00:00,9.8,12.0,26.0,0.0,984.4
2019-12-18T19:00:00+00:00,9.3,6.0,18.0,0.0,982.1
2019-12-18T20:00:00+00:00,9.4,8.0,18.0,0.0,916.2
2019-12-18T21:00:00+00:00,9.3,7.0,16.0,0.0,849.0
2019-12-18T22:00:00+00:00,9.0,9.0,17.0,0.0,825.4
2019-12-18T23:00:00+00:00,9.0,10.0,22.0,0.0,641.6
2019-12-19T00:00:00+00:00,9.8,11.0,24.0,0.0,397.9
2019-12-19T01:00:00+00:00,9.7,9.0,20.0,0.0,261.4
2019-12-19T02:00:00+00:00,9.9,11.0,22.0,0.0,183.3
2019-12-19T03:00:00+00:00,9.7,9.0,25.0,0.0,233.4
2019-12-19T04:00:00+00:00,9.6,9.0,17.0,0.0,526.5
2019-12-19T05:00:00+00:00,10.0,10.0,25.0,0.0,820.7
2019-12-19T06:00:00+00:00,10.4,10.0,21.0,0.0,951.5
2019-12-19T07:00:00+00:00,11.2,10.0,30.0,0.0,1021.9
2019-12-19T08:00:00+00:00,11.7,11.0,23.0,0.0,1046.2
2019-12-19T09:00:00+00:00,12.0,13.0,23.0,0.0,987.8
2019-12-19T10:00:00+00:00,12.6,10.0,23.0,0.2,1009.6
2019-12-19T11:00:00+00:00,13.5,12.0,30.0,0.0,1083.0
2019-12-19T12:00:00+00:00,13.9,13.0,31.0,0.0,1004.0
2019-12-19T13:00:00+00:00,13.9,14.0,30.0,0.0,1026.8
2019-12-19T14:00:00+00:00,14.2,15.0,36.0,0.0,1008.4
2019-12-19T15:00:00+00:00,14.4,13.0,35.0,0.0,966.4
2019-12-19T16:00:00+00:00,14.6,14.0,36.0,0.0,919.1
2019-12-19T17:00:00+00:00,13.5,14.0,28.0,0.0,964.7
2019-12-19T18:00:00+00:00,12.7,6.0,23.0,0.0,984.4
2019-12-19T19:00:00+00:00,11.8,7.0,21.0,0.0,1013.7
2019-12-19T20:00:00+00:00,13.6,15.0,32.0,0.0,933.1
2019-12-19T21:00:00+00:00,14.3,12.0,36.0,0.0,845.6
2019-12-19T22:00:00+00:00,13.3,14.0,36.0,0.2,836.8
2019-12-19T23:00:00+00:00,13.8,21.0,45.0,0.0,719.5
2019-12-20T00:00:00+00:00,12.9,19.0,38.0,0.6,494.9
2019-12-20T01:00:00+00:00,12.2,13.0,30.0,0.6,355.5
2019-12-20T02:00:00+00:00,11.5,10.0,24.0,1.8,253.0
2019-12-20T03:00:00+00:00,11.2,12.0,29.0,2.4,284.9
2019-12-20T04:00:00+00:00,11.4,20.0,40.0,2.1,517.6
2019-12-20T05:00:00+00:00,11.5,26.0,57.0,1.6,763.1
2019-12-20T06:00:00+00:00,11.7,22.0,54.0,3.2,883.2
2019-12-20T07:00:00+00:00,12.1,26.0,65.0,1.8,999.8
2019-12-20T08:00:00+00:00,12.5,22.0,63.0,0.0,1043.4
2019-12-20T09:00:00+00:00,12.2,19.0,50.0,0.0,1000.4
2019-12-20T10:00:00+00:00,11.8,17.0,47.0,0.0,1027.5
2019-12-20T11:00:00+00:00,11.2,17.0,50.0,0.0,1039.7
2019-12-20T12:00:00+00:00,11.5,18.0,48.0,0.0,1023.0
2019-12-20T13:00:00+00:00,11.7,18.0,55.0,0.0,1033.9
2019-12-20T14:00:00+00:00,11.3,19.0,51.0,0.0,1014.5
2019-12-20T15:00:00+00:00,10.7,21.0,65.0,0.0,976.1
2019-12-20T16:00:00+00:00,9.8,17.0,47.0,0.0,955.9
2019-12-20T17:00:00+00:00,9.0,10.0,30.0,0.0,997.4
2019-12-20T18:00:00+00:00,9.1,10.0,26.0,0.0,1035.9
2019-12-20T19:00:00+00:00,9.2,13.0,30.0,0.0,1017.5
2019-12-20T20:00:00+00:00,9.4,15.0,31.0,0.0,953.0
2019-12-20T21:00:00+00:00,9.0,16.0,33.0,0.0,895.5
2019-12-20T22:00:00+00:00,8.4,11.0,31.0,0.0,842.6
2019-12-20T23:00:00+00:00,8.2,14.0,32.0,0.0,740.0
2019-12-21T00:00:00+00:00,7.8,8.0,26.0,0.0,570.5
2019-12-21T01:00:00+00:00,7.4,13.0,29.0,0.0,428.4
2019-12-21T02:00:00+00:00,7.1,14.0,28.0,0.0,310.7
2019-12-21T03:00:00+00:00,7.3,10.0,26.0,0.0,311.3
2019-12-21T04:00:00+00:00,7.6,11.0,25.0,0.0,415.0
2019-12-21T05:00:00+00:00,7.6,12.0,25.0,0.2,532.4
2019-12-21T06:00:00+00:00,7.4,11.0,31.0,0.0,626.1
2019-12-21T07:00:00+00:00,7.4,14.0,30.0,0.0,763.8
2019-12-21T08:00:00+00:00,7.6,16.0,32.0,0.0,931.2
2019-12-21T09:00:00+00:00,8.2,12.0,36.0,0.0,999.6
2019-12-21T10:00:00+00:00,8.8,17.0,40.0,0.0,1042.2
2019-12-21T11:00:00+00:00,9.3,16.0,42.0,0.0,1057.8
2019-12-21T12:00:00+00:00,10.6,17.0,39.0,0.0,1035.2
2019-12-21T13:00:00+00:00,10.6,17.0,49.0,0.0,1016.2
2019-12-21T14:00:00+00:00,10.6,19.0,50.0,0.0,1020.2
2019-12-21T15:00:00+00:00,10.5,18.0,42.0,0.0,1016.3
2019-12-21T16:00:00+00:00,10.2,22.0,50.0,0.0,983.7
2019-12-21T17:00:00+00:00,10.0,22.0,47.0,0.0,955.4
2019-12-21T18:00:00+00:00,8.7,14.0,41.0,1.6,967.0
2019-12-21T19:00:00+00:00,8.5,21.0,43.0,0.8,974.9
2019-12-21T20:00:00+00:00,9.4,26.0,60.0,0.2,900.0
2019-12-21T21:00:00+00:00,9.1,14.0,44.0,0.0,830.7
2019-12-21T22:00:00+00:00,9.3,18.0,36.0,0.0,861.6
2019-12-21T23:00:00+00:00,9.3,18.0,43.0,0.4,780.4
2019-12-22T00:00:00+00:00,9.6,19.0,44.0,0.2,607.4
2019-12-22T01:00:00+00:00,9.8,19.0,46.0,0.0,447.8
2019-12-22T02:00:00+00:00,9.6,12.0,39.0,1.6,303.4
2019-12-22T03:00:00+00:00,9.0,12.0,33.0,1.2,272.0
2019-12-22T04:00:00+00:00,9.2,18.0,33.0,0.0,312.6
2019-12-22T05:00:00+00:00,9.2,10.0,31.0,0.0,376.5
2019-12-22T06:00:00+00:00,9.3,14.0,30.0,0.2,429.6
2019-12-22T07:00:00+00:00,9.6,13.0,41.0,0.0,520.6
2019-12-22T08:00:00+00:00,9.5,18.0,58.0,0.2,728.6
2019-12-22T09:00:00+00:00,9.7,25.0,57.0,0.2,894.5
2019-12-22T10:00:00+00:00,10.1,19.0,63.0,0.0,985.5
2019-12-22T11:00:00+00:00,10.1,21.0,51.0,0.0,1029.5
2019-12-22T12:00:00+00:00,10.4,25.0,57.0,0.0,1013.8
2019-12-22T13:00:00+00:00,10.5,24.0,61.0,0.0,1027.4
2019-12-22T14:00:00+00:00,10.3,16.0,51.0,0.0,1024.9
2019-12-22T15:00:00+00:00,10.0,18.0,38.0,0.0,1018.2
2019-12-22T16:00:00+00:00,10.1,18.0,42.0,0.0,977.3
2019-12-22T17:00:00+00:00,9.7,19.0,48.0,0.0,976.0
2019-12-22T18:00:00+00:00,9.1,15.0,53.0,0.0,993.2
2019-12-22T19:00:00+00:00,8.4,13.0,46.0,0.0,948.9
2019-12-22T20:00:00+00:00,8.0,13.0,32.0,0.0,854.3
2019-12-22T21:00:00+00:00,8.1,14.0,35.0,0.0,738.0
2019-12-22T22:00:00+00:00,8.6,21.0,45.0,0.0,659.6
2019-12-22T23:00:00+00:00,8.9,21.0,45.0,0.0,449.8
2019-12-23T00:00:00+00:00,9.1,19.0,47.0,0.0,272.0
2019-12-23T01:00:00+00:00,8.8,18.0,52.0,0.0,177.6
2019-12-23T02:00:00+00:00,8.6,15.0,45.0,0.0,131.9
2019-12-23T03:00:00+00:00,8.9,18.0,47.0,0.0,183.0
2019-12-23T04:00:00+00:00,9.1,21.0,44.0,0.0,430.5
2019-12-23T05:00:00+00:00,9.6,23.0,53.0,0.0,735.7
2019-12-23T06:00:00+00:00,9.6,19.0,61.0,0.0,837.5
2019-12-23T07:00:00+00:00,9.4,19.0,56.0,0.0,941.1
2019-12-23T08:00:00+00:00,9.1,15.0,48.0,0.0,1019.9
2019-12-23T09:00:00+00:00,9.4,20.0,46.0,0.0,1017.5
2019-12-23T10:00:00+00:00,9.9,14.0,40.0,0.0,1019.4
2019-12-23T11:00:00+00:00,10.3,18.0,47.0,0.0,1028.6
2019-12-23T12:00:00+00:00,10.5,20.0,42.0,0.0,1054.1
2019-12-23T13:00:00+00:00,10.7,15.0,42.0,0.0,1061.3
2019-12-23T14:00:00+00:00,10.7,17.0,38.0,0.0,1021.2
2019-12-23T15:00:00+00:00,10.6,15.0,44.0,0.0,995.2
2019-12-23T16:00:00+00:00,10.2,18.0,36.0,0.0,946.3
2019-12-23T17:00:00+00:00,9.9,9.0,30.0,0.0,932.7
2019-12-23T18:00:00+00:00,9.8,10.0,29.0,0.0,954.5
2019-12-23T19:00:00+00:00,9.4,12.0,30.0,0.0,931.4
2019-12-23T20:00:00+00:00,9.0,13.0,29.0,0.0,801.0
2019-12-23T21:00:00+00:00,8.8,13.0,30.0,0.0,689.7
2019-12-23T22:00:00+00:00,8.7,11.0,28.0,0.0,607.4
2019-12-23T23:00:00+00:00,8.5,10.0,28.0,0.0,426.9
2019-12-24T00:00:00+00:00,8.6,13.0,31.0,0.0,259.4
2019-12-24T01:00:00+00:00,8.1,13.0,32.0,1.4,174.9
2019-12-24T02:00:00+00:00,7.9,16.0,36.0,1.4,131.1
2019-12-24T03:00:00+00:00,8.1,13.0,36.0,0.0,174.3
2019-12-24T04:00:00+00:00,8.4,12.0,31.0,0.6,374.7
2019-12-24T05:00:00+00:00,8.9,8.0,23.0,0.2,647.7
2019-12-24T06:00:00+00:00,10.5,8.0,29.0,0.0,765.9
2019-12-24T07:00:00+00:00,11.6,12.0,23.0,0.0,852.1
2019-12-24T08:00:00+00:00,11.8,17.0,37.0,0.0,942.1
2019-12-24T09:00:00+00:00,11.6,21.0,54.0,0.0,975.7
2019-12-24T10:00:00+00:00,12.1,14.0,46.0,0.0,1034.8
2019-12-24T11:00:00+00:00,12.4,22.0,56.0,0.0,1048.7
2019-12-24T12:00:00+00:00,12.9,24.0,53.0,0.0,1019.2
2019-12-24T13:00:00+00:00,13.2,23.0,54.0,0.0,1036.9
2019-12-24T14:00:00+00:00,12.9,22.0,50.0,0.0,1044.6
2019-12-24T15:00:00+00:00,12.3,20.0,59.0,0.0,1009.0
2019-12-24T16:00:00+00:00,11.7,15.0,47.0,0.0,959.6
2019-12-24T17:00:00+00:00,11.3,13.0,34.0,0.0,945.1
2019-12-24T18:00:00+00:00,11.5,16.0,40.0,0.0,943.2
2019-12-24T19:00:00+00:00,11.5,14.0,43.0,0.0,813.4
2019-12-24T20:00:00+00:00,11.3,16.0,43.0,0.0,586.7
2019-12-24T21:00:00+00:00,11.1,19.0,45.0,0.0,512.3
2019-12-24T22:00:00+00:00,10.9,21.0,47.0,0.0,590.6
2019-12-24T23:00:00+00:00,10.7,19.0,40.0,0.0,653.6
2019-12-25T00:00:00+00:00,10.6,15.0,41.0,0.0,639.4
2019-12-25T01:00:00+00:00,10.7,15.0,36.0,0.0,470.5
2019-12-25T02:00:00+00:00,10.9,14.0,53.0,0.0,264.8
2019-12-25T03:00:00+00:00,10.7,12.0,39.0,0.0,180.4
2019-12-25T04:00:00+00:00,10.7,10.0,33.0,0.0,172.7
2019-12-25T05:00:00+00:00,10.1,10.0,30.0,0.0,220.7
2019-12-25T06:00:00+00:00,9.9,10.0,29.0,0.0,259.3
2019-12-25T07:00:00+00:00,9.5,10.0,29.0,0.0,304.9
2019-12-25T08:00:00+00:00,9.0,18.0,44.0,0.0,379.4
2019-12-25T09:00:00+00:00,9.2,12.0,36.0,0.0,566.0
2019-12-25T10:00:00+00:00,9.3,18.0,32.0,0.0,810.7
2019-12-25T11:00:00+00:00,9.2,15.0,30.0,0.0,930.7
2019-12-25T12:00:00+00:00,9.9,9.0,27.0,0.0,826.1
2019-12-25T13:00:00+00:00,10.1,13.0,25.0,0.0,767.0
2019-12-25T14:00:00+00:00,10.0,8.0,21.0,0.0,842.5
2019-12-25T15:00:00+00:00,9.6,9.0,17.0,0.0,916.0
2019-12-25T16:00:00+00:00,8.9,7.0,14.0,0.0,954.5
2019-12-25T17:00:00+00:00,7.8,5.0,16.0,0.0,965.1
2019-12-25T18:00:00+00:00,7.4,8.0,17.0,0.0,963.0
2019-12-25T19:00:00+00:00,7.1,10.0,21.0,0.0,896.0
2019-12-25T20:00:00+00:00,6.2,9.0,17.0,0.0,796.7
2019-12-25T21:00:00+00:00,5.7,7.0,22.0,0.0,668.4
2019-12-25T22:00:00+00:00,5.0,8.0,18.0,0.0,555.7
2019-12-25T23:00:00+00:00,5.1,9.0,20.0,0.0,381.9
2019-12-26T00:00:00+00:00,5.0,9.0,22.0,0.0,230.5
2019-12-26T01:00:00+00:00,4.6,8.0,23.0,0.0,151.7
2019-12-26T02:00:00+00:00,4.4,12.0,24.0,0.0,111.2
2019-12-26T03:00:00+00:00,4.4,11.0,23.0,0.0,145.1
2019-12-26T04:00:00+00:00,4.3,10.0,26.0,0.0,328.2
2019-12-26T05:00:00+00:00,4.4,11.0,27.0,0.0,594.9
